source,target,probability_mean,symbolic_confidence,neurosymbolic_score,confidence_label,path_distance,key_relation,ontology_path,known_positive,explanation,explanation_blocks,probability_std,numeric_score_target,source_type,target_type,score_final,sym_base_score,path_length,sym_category,top5_influent_nodes,best_ontology_path
_:b275,Stash,0.36680215233877606,0.08939130203804733,0.18648509964330237,Weak,8,head,_:b275 --head--> _:b277 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b275' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8). Ontological path: [_:b275 --head--> _:b277 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b275' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8)."", ""path"": ""Ontological path: [_:b275 --head--> _:b277 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.17205769975056395,0.9172442572270822,Imp,Reward,0.4768905733164373,0.125,8,indirect,,N/A
_:b199,Stash,0.36680215233877606,0.08939130203804733,0.18648509964330237,Weak,8,head,_:b199 --head--> _:b201 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b199' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8). Ontological path: [_:b199 --head--> _:b201 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b199' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8)."", ""path"": ""Ontological path: [_:b199 --head--> _:b201 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.17205769975056395,0.9172442572270822,Imp,Reward,0.4768905733164373,0.125,8,indirect,,N/A
_:b108,Stash,0.36680215233877606,0.08939130203804733,0.18648509964330237,Weak,8,head,_:b108 --head--> _:b110 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b108' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8). Ontological path: [_:b108 --head--> _:b110 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b108' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8)."", ""path"": ""Ontological path: [_:b108 --head--> _:b110 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.17205769975056395,0.9172442572270822,Imp,Reward,0.4768905733164373,0.125,8,indirect,,N/A
_:b85,Stash,0.36680215233877606,0.08939130203804733,0.18648509964330237,Weak,8,head,_:b85 --head--> _:b87 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b85' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8). Ontological path: [_:b85 --head--> _:b87 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic '_:b85' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 7 intermediate concept(s) (confidence: 0.09, path length: 8)."", ""path"": ""Ontological path: [_:b85 --head--> _:b87 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Level_Up --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.17205769975056395,0.9172442572270822,Imp,Reward,0.4768905733164373,0.125,8,indirect,,N/A
offersCourse,Tiny_stash,0.13536831354726583,0.21392481364706012,0.18643003861213212,Weak,5,range,offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'offersCourse' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.21, path length: 5). Ontological path: [offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'offersCourse' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.21, path length: 5)."", ""path"": ""Ontological path: [offersCourse --range--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.1779977516367005,0.0415518252487452,TransitiveProperty,Reward,0.11660501588756171,0.2,5,indirect,Course | ObjectOrientedProgramming | Variables | Java_Basics | Strings,offersCourse → Course → ObjectOrientedProgramming → Java_Basics → Variables → Tiny_stash
RFK_L1_R5,Tiny_stash,0.13352383807488397,0.21487691324784217,0.1864033369373068,Weak,4,has_reference(rev),RFK_L1_R5 --has_reference(rev)--> Loops --contains(rev)--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L1_R5' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.21, path length: 4). Ontological path: [RFK_L1_R5 --has_reference(rev)--> Loops --contains(rev)--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L1_R5' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.21, path length: 4)."", ""path"": ""Ontological path: [RFK_L1_R5 --has_reference(rev)--> Loops --contains(rev)--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.1976089783837089,0.0415518252487452,ReferenceKey,Reward,0.11512943550965622,0.25,4,indirect,OOPCourseCommunity | Loops | JavaForWhile | IK_GE_TinyStash | Variables,RFK_L1_R5 → Loops → Java_Basics → Variables → Tiny_stash
hasTargetAudience,Tiny_stash,0.13528845519753877,0.21392481364706012,0.18640208818972764,Weak,5,domain,hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'hasTargetAudience' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.21, path length: 5). Ontological path: [hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'hasTargetAudience' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.21, path length: 5)."", ""path"": ""Ontological path: [hasTargetAudience --domain--> Course --comment(rev)--> ObjectOrientedProgramming --consists_of--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.17805366098069014,0.0415518252487452,ObjectProperty,Reward,0.11654112920778005,0.2,5,indirect,Course | ObjectOrientedProgramming | Variables | Java_Basics | Strings,hasTargetAudience → Course → ObjectOrientedProgramming → Java_Basics → Variables → Tiny_stash
IK_GE_LevelUp,BLockGame,0.13143461611358848,0.21569118383260494,0.1862013851309492,Weak,4,is_visible_for,IK_GE_LevelUp --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_BlockGame --indexed_by(rev)--> RF_GE_BloackGame --has_reference(rev)--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'IK_GE_LevelUp' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.22, path length: 4). Ontological path: [IK_GE_LevelUp --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_BlockGame --indexed_by(rev)--> RF_GE_BloackGame --has_reference(rev)--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'IK_GE_LevelUp' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.22, path length: 4)."", ""path"": ""Ontological path: [IK_GE_LevelUp --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_BlockGame --indexed_by(rev)--> RF_GE_BloackGame --has_reference(rev)--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.19334647575889388,0.12935257077791257,IndexKey,Badge,0.13101820704645328,0.25,4,indirect,OOPCourseCommunity | JavaIf | IK_GE_BlockGame | RFK_L1_R4 | Control_Statements,IK_GE_LevelUp → OOPCourseCommunity → IK_GE_BlockGame → RF_GE_BloackGame → BLockGame
JavafunctionTypes,Stash,0.12416540583410914,0.21923291628961883,0.18595928763019046,Weak,4,is_visible_for,JavafunctionTypes --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_stash --indexed_by(rev)--> RF_GE_STash --has_reference(rev)--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'JavafunctionTypes' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.22, path length: 4). Ontological path: [JavafunctionTypes --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_stash --indexed_by(rev)--> RF_GE_STash --has_reference(rev)--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'JavafunctionTypes' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.22, path length: 4)."", ""path"": ""Ontological path: [JavafunctionTypes --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_stash --indexed_by(rev)--> RF_GE_STash --has_reference(rev)--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.16413491168190583,0.9172442572270822,IndexKey,Reward,0.28278117611270376,0.25,4,indirect,OOPCourseCommunity | JavaFunctions | JavaIf | IK_GE_stash | Functions,JavafunctionTypes → OOPCourseCommunity → IK_GE_stash → RF_GE_STash → Stash
lesson 2 for the course Object Oriented Programming,BLockGame,0.09963108735420631,0.2323374353350509,0.1858902135417553,Weak,4,comment(rev),lesson 2 for the course Object Oriented Programming --comment(rev)--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'lesson 2 for the course Object Oriented Programming' (neuro-symbolic score: 0.186 — Weak confidence, novel). The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.23, path length: 4). Ontological path: [lesson 2 for the course Object Oriented Programming --comment(rev)--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is proposed as an exploratory suggestion for the topic 'lesson 2 for the course Object Oriented Programming' (neuro-symbolic score: 0.186 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 3 intermediate concept(s) (confidence: 0.23, path length: 4)."", ""path"": ""Ontological path: [lesson 2 for the course Object Oriented Programming --comment(rev)--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.16160545394425588,0.12935257077791257,unknown,Badge,0.10557538403894758,0.25,4,indirect,Classes_and_Objects | Java_Basics | Control_Statements | Task_about_Java_Basics | Loops,lesson 2 for the course Object Oriented Programming → Classes_and_Objects → Java_Basics → Control_Statements → BLockGame
